Tweet,sentiment,clean_text,conflict_count,peace_count,bias_balance,neutralized_text
"@ReDiStupidita Ti će mi kažeš, kad sam ja iz makedonije otišao na zapad (stigao do kosova ali zapad je zapad) ti nisi znao šta je palačinka prijatelju 😎",NEGATIVE,ti e mi kae kad sam ja iz makedonije otiao na zapad stigao do kosova ali zapad je zapad ti nisi znao ta je palainka prijatelju,0,0,0.7410714285714286,ti e mi kae kad sam ja iz makedonije otiao na zapad stigao do kosova ali zapad je zapad ti nisi znao ta je palainka prijatelju
"@kieutou_serbia WE DID IT BB!

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"we did it bb

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"we did it bb

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
🚨 As world is becoming more unstable Serbia begins preparing bomb shelters in anticipation of nuclear war. https://t.co/x3RKbkXVk2,NEGATIVE,as world is becoming more unstable serbia begins preparing bomb shelters in anticipation of nuclear war,1,0,0.7410714285714286,as world is becoming more unstable region begins preparing bomb stheylters in anticipation of nuclear war
@gorjessene SERBIA SERBIA to SAN JUAN SAN JUAN,POSITIVE,serbia serbia to san juan san juan,0,0,0.7410714285714286,region region to san juan san juan
"@kieutou_serbia GL POWER

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"gl power

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"gl power

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
"Dogajanje v zvezi z eksplozijo na vodovodnem kanalu na severu Kosova, ki jo je Priština označila za teroristični napad, je poskus hibridnega napada na Srbijo, je izjavil srbski predsednik Vučić. Zavrnil očitke, da je za eksplozijo odgovoren Beograd. https://t.co/OtNpg8dW5h",NEGATIVE,dogajanje v zvezi z eksplozijo na vodovodnem kanalu na severu kosova ki jo je pritina oznaila za teroristini napad je poskus hibridnega napada na srbijo je izjavil srbski predsednik vui zavrnil oitke da je za eksplozijo odgovoren beograd,0,0,0.7410714285714286,dogajanje v zvezi z eksplozijo na vodovodnem kanalu na severu kosova ki jo je pritina oznaila za teroristini napad je poskus hibridnega napada na srbijo je izjavil srbski predsednik vui zavrnil oitke da je za eksplozijo odgovoren beograd
"@kieutou_serbia Prince Anan Best Brother 

THE LOYAL PIN IN OUR HEART
#ปิ่นภักดิ์ไม่ยอมพัก",POSITIVE,"prince anan best brother 

the loyal pin in our heart",0,0,0.7410714285714286,"prince anan best brottheyr 

tthey loyal pin in our theyart"
"@ByzantineBound @eimaikifas I'm not serb myself but in general, the Church is viewed as a cultural thing (going to church on Christmas, etc), some are religious and some hate it (drugosrbijanci, who hate most things serb)",NEGATIVE,im not serb myself but in general the church is viewed as a cultural thing going to church on christmas etc some are religious and some hate it drugosrbijanci who hate most things serb,0,0,0.7410714285714286,im not serb myself but in general tthey church is viewed as a cultural thing going to church on christmas etc some are religious and some hate it drugosrbijanci who hate most things serb
"@MONEYUNIVERSE88 @kos_data Relax Irfan Ismaili pure illyrian. You sell ur ass to live in greece, you  are like prostitutes immigrating everywhere like sub saharans in boats 😂😂 albanians in macedonia according to PISA tests are the dumbest people in europe BY FAR 😂",NEGATIVE,relax irfan ismaili pure illyrian you sell ur ass to live in greece you  are like prostitutes immigrating everywhere like sub saharans in boats  albanians in macedonia according to pisa tests are the dumbest people in europe by far,0,0,0.7410714285714286,relax irfan ismaili pure illyrian you sell ur ass to live in greece you  are like prostitutes immigrating everywtheyre like sub saharans in boats  albanians in macedonia according to pisa tests are tthey dumbest people in europe by far
"RT @ibnbehxhet: If you are Muslim you need to be against:

Russia
Assad Syria
Iran and every shia militia
USA
Israel
China
Serbia

There is…",NEGATIVE,"rt  if you are muslim you need to be against

russia
assad syria
iran and every shia militia
usa
israel
china
serbia

there is",0,0,0.7410714285714286,"rt  if you are muslim you need to be against

russia
assad syria
iran and every shia militia
usa
israel
china
region

ttheyre is"
@srbojebac_KS @44keliano and you ? A simple serb pretending to be albanian. How sad.,NEGATIVE,and you  a simple serb pretending to be albanian how sad,0,0,0.7410714285714286,and you  a simple serb pretending to be group how sad
"@kieutou_serbia We did it bb

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"we did it bb

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"we did it bb

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
"@kieutou_serbia Anil is so brave 😉

THE LOYAL PIN IN OUR HEART
#ปิ่นภักดิ์ไม่ยอมพัก
#ฟรีนเบค #Freenbecky",POSITIVE,"anil is so brave 

the loyal pin in our heart

 freenbecky",0,0,0.7410714285714286,"anil is so brave 

tthey loyal pin in our theyart

 freenbecky"
@GSchifanelli Because messing with the Serbs always turned out well historically for everyone who tried. We don't fuck around,POSITIVE,because messing with the serbs always turned out well historically for everyone who tried we dont fuck around,0,0,0.7410714285714286,because messing with tthey serbs always turned out well theytorically for everyone who tried we dont fuck around
"RT @nikstankovic_: How would this moronic idea even work anybody care to explain?

US is going to come to Serbia and demand Serbia pay Chin…",NEGATIVE,"rt  how would this moronic idea even work anybody care to explain

us is going to come to serbia and demand serbia pay chin",0,0,0.7410714285714286,"rt  how would tthey moronic idea even work anybody care to explain

us is going to come to region and demand region pay chin"
"@kieutou_serbia This means so much to us im sobbing for real 😭😭😭😭

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",NEGATIVE,"this means so much to us im sobbing for real 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"tthey means so much to us im sobbing for real 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
"The explosion on Friday evening hit a canal that sends water to Kosovo's two coal-fired power plants - accounting for most of the country's power production.
https://t.co/CXzRrISZLb
https://t.co/CXzRrISZLb",NEGATIVE,the explosion on friday evening hit a canal that sends water to kosovos two coalfired power plants  accounting for most of the countrys power production,0,0,0.7410714285714286,tthey explosion on friday evening hit a canal that sends water to kosovos two coalfired power plants  accounting for most of tthey countrys power production
"@SrbWestern @DamirMartinov10 Neće nam nitko ništa uzeti. Izgubili ste sva 4 rata u periodu 8 godina, 90-ih, ostali bez Crne gore i Kosova.
Imali ste priliku sa JNA 1991, profulali ste i nećete više nigdje. Ako smo mi šaka zla, šta govoriti o Srbima koji su 400 godina bili pod Turcima. Šta vi znate ? Ništa..",NEGATIVE,"nee nam nitko nita uzeti izgubili ste sva  rata u periodu  godina ih ostali bez crne gore i kosova
imali ste priliku sa jna  profulali ste i neete vie nigdje ako smo mi aka zla ta govoriti o srbima koji su  godina bili pod turcima ta vi znate  nita",0,0,0.7410714285714286,"nee nam nitko nita uzeti izgubili ste sva  rata u periodu  godina ih ostali bez crne gore i kosova
imali ste priliku sa jna  profulali ste i neete vie nigdje ako smo mi aka zla ta govoriti o srbima koji su  godina bili pod turcima ta vi znate  nita"
"@kieutou_serbia Anil is so brave 

THE LOYAL PIN IN OUR HEART
#ปิ่นภักดิ์ไม่ยอมพัก",POSITIVE,"anil is so brave 

the loyal pin in our heart",0,0,0.7410714285714286,"anil is so brave 

tthey loyal pin in our theyart"
"@svoja_na_svoeto Those spreading propaganda about Albanian children should remember the Panda case, where Serbia killed its own youth to blame Albanians. Even Vučić admitted: ""When the truth comes out, Serbia will be shocked."" Stop using children to fuel hate and manipulation.",NEGATIVE,those spreading propaganda about albanian children should remember the panda case where serbia killed its own youth to blame albanians even vui admitted when the truth comes out serbia will be shocked stop using children to fuel hate and manipulation,1,0,0.7410714285714286,those spreading propaganda about group children should remember tthey panda case wtheyre region killed its own youth to blame albanians even vui admitted wtheyn tthey truth comes out region will be shocked stop using children to fuel hate and manipulation
"@Losmi861 Rasprodali Kosovo kao za crni petak, ali 'nate deca dobijaju poklone. 🤡",NEGATIVE,rasprodali kosovo kao za crni petak ali nate deca dobijaju poklone,0,0,0.7410714285714286,rasprodali region kao za crni petak ali nate deca dobijaju poklone
"RT @Sudijafalkoneee: U raciji na Kosovo kod 8 uhapšenih pronađeno preko 200 uniformi🤭
Ali vrhunac je uniforma sa oznakom OVK, kako im ovo p…",NEGATIVE,"rt  u raciji na kosovo kod  uhapenih pronaeno preko  uniformi
ali vrhunac je uniforma sa oznakom ovk kako im ovo p",0,0,0.7410714285714286,"rt  u raciji na region kod  uhapenih pronaeno preko  uniformi
ali vrhunac je uniforma sa oznakom ovk kako im ovo p"
"RT @PatrickByrne: They wasted and pilfered that money because right up until the evening of November 5, they believes the election was goin…",NEGATIVE,rt  they wasted and pilfered that money because right up until the evening of november  they believes the election was goin,0,0,0.7410714285714286,rt  ttheyy wasted and pilfered that money because right up until tthey evening of november  ttheyy believes tthey election was goin
"@DiplomatiqueAlp @GlobalDiss Turks love serbs more than serbs turks 
Many turks are larping on serbs on x",NEGATIVE,"turks love serbs more than serbs turks 
many turks are larping on serbs on x",0,0,0.7410714285714286,"turks love serbs more than serbs turks 
many turks are larping on serbs on x"
"@kieutou_serbia WE DID IT BB!  

FREENBECKY WIN Y ENT AWARDS
 #FBWinYEntAwards2024 
#YEntAwards2024xFreen",POSITIVE,"we did it bb  

freenbecky win y ent awards
 fbwinyentawards 
yentawardsxfreen",3,0,0.7410714285714286,"we did it bb  

freenbecky win y ent awards
 fbwinyentawards 
yentawardsxfreen"
"RT @SiddhantAdlakha: This is by a living artist, Tanja Jeremić from Serbia—why would a portrait from 1864 feature an invisible vampire? The…",NEGATIVE,rt  this is by a living artist tanja jeremi from serbiawhy would a portrait from  feature an invisible vampire the,0,0,0.7410714285714286,rt  tthey is by a living artist tanja jeremi from serbiawhy would a portrait from  feature an invisible vampire tthey
RT @adelkamall: Tah ye tah tak coach tu datang dari serbia. Entah-entah manager dekat uniqlo. Ambik cuti &amp; buat part time jadi coach. 😂,NEGATIVE,rt  tah ye tah tak coach tu datang dari serbia entahentah manager dekat uniqlo ambik cuti amp buat part time jadi coach,0,0,0.7410714285714286,rt  tah ye tah tak coach tu datang dari region entatheyntah manager dekat uniqlo ambik cuti amp buat part time jadi coach
@SerbiaBased Fucking Serbs lmao,NEGATIVE,fucking serbs lmao,0,0,0.7410714285714286,fucking serbs lmao
"@Jedna_Srbija Jok,more,nego ste odgovorni vi,kriminalci iz snsa,na čelu sa vučićem. Glupi ste,bezobrazni i bezobzirni. Iznad svega ste pakosni jer vas fini i obrazovani svet ne voli. Oni vas se ne plaše,iako ste opljačkali državu,predali Kosovo,a sada ste počeli i da ubijate građane Srbije.",NEGATIVE,jokmorenego ste odgovorni vikriminalci iz snsana elu sa vuiem glupi stebezobrazni i bezobzirni iznad svega ste pakosni jer vas fini i obrazovani svet ne voli oni vas se ne plaeiako ste opljakali dravupredali kosovoa sada ste poeli i da ubijate graane srbije,0,0,0.7410714285714286,jokmorenego ste odgovorni vikriminalci iz snsana elu sa vuiem glupi stebezobrazni i bezobzirni iznad svega ste pakosni jer vas fini i obrazovani svet ne voli oni vas se ne plaeiako ste opljakali dravupredali kosovoa sada ste poeli i da ubijate graane srbije
@PiccininiAna Jajajajja en 20 años dejo pobres y villas como en la PBA q es kosovo. No gracias!,NEGATIVE,jajajajja en  aos dejo pobres y villas como en la pba q es kosovo no gracias,0,0,0.7410714285714286,jajajajja en  aos dejo pobres y villas como en la pba q es region no gracias
"@Nikodim17418689 @Vukan79 Nemoj meni taj patriotizam 300km udaljen od Kosova. To prodaj ovim botovima iz Beograda, meni ne. Unakazili ste nas, uvalili u govna, zato su naprednjaci skoro svi pobegli sa Kosova.",NEGATIVE,nemoj meni taj patriotizam km udaljen od kosova to prodaj ovim botovima iz beograda meni ne unakazili ste nas uvalili u govna zato su naprednjaci skoro svi pobegli sa kosova,0,0,0.7410714285714286,nemoj meni taj patriotizam km udaljen od kosova to prodaj ovim botovima iz beograda meni ne unakazili ste nas uvalili u govna zato su naprednjaci skoro svi pobegli sa kosova
RT @GeorgeProust: Everyone ALSO needs to understand that Jack Smith was working for the Hague investigating RussianMafia human trafficking…,NEGATIVE,rt  everyone also needs to understand that jack smith was working for the hague investigating russianmafia human trafficking,0,0,0.7410714285714286,rt  everyone also needs to understand that jack smith was working for tthey hague investigating russianmafia human trafficking
"@kieutou_serbia Always so proud 👏🏻

SAROCHA AT Y ENTERTAIN AWARDS
#YEntAwards2024xFreen
FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024",POSITIVE,"always so proud 

sarocha at y entertain awards
yentawardsxfreen
freenbecky win y ent awards
fbwinyentawards",4,0,0.7410714285714286,"always so proud 

sarocha at y entertain awards
yentawardsxfreen
freenbecky win y ent awards
fbwinyentawards"
"« Albanians are well-known Islamists »

Les Grecs ne peuvent pas s’empêcher de raconter tout et n’importe quoi au sujet des Albanais. https://t.co/6mv3ds7ILL",NEGATIVE,"albanians are wellknown islamists 

les grecs ne peuvent pas sempcher de raconter tout et nimporte quoi au sujet des albanais",0,0,0.7410714285714286,"albanians are wellknown islamists 

les grecs ne peuvent pas sempctheyr de raconter tout et nimporte quoi au sujet des albanais"
@Srbokomunista &gt;serb https://t.co/pu7AQLhjs4,NEGATIVE,gtserb,0,0,0.7410714285714286,gtserb
@MarioBojic @MyLordBebo Shut the fuck up please youre a serb literally the bottom of the barrel when it comes to commenting to anything.,NEGATIVE,shut the fuck up please youre a serb literally the bottom of the barrel when it comes to commenting to anything,0,0,0.7410714285714286,shut tthey fuck up please youre a serb literally tthey bottom of tthey barrel wtheyn it comes to commenting to anything
"@kieutou_serbia We did it baby ✨️

SAROCHA AT Y ENTERTAIN AWARDS
#YEntAwards2024xFreen
FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024",POSITIVE,"we did it baby 

sarocha at y entertain awards
yentawardsxfreen
freenbecky win y ent awards
fbwinyentawards",4,0,0.7410714285714286,"we did it baby 

sarocha at y entertain awards
yentawardsxfreen
freenbecky win y ent awards
fbwinyentawards"
"hi ich bin auf der suche nach einem mann für meine schwester er sollte groß sein, ü20, albaner aus kosovo religiös und nett halt wenn ihr jemanden kennt der diese erwartungen erfüllt meldet euch bitte 

lg snup",NEGATIVE,"hi ich bin auf der suche nach einem mann fr meine schwester er sollte gro sein  albaner aus kosovo religis und nett halt wenn ihr jemanden kennt der diese erwartungen erfllt meldet euch bitte 

lg snup",1,0,0.7410714285714286,"hi ich bin auf der sucthey nach einem mann fr meine schwester er sollte gro sein  albaner aus region religis und nett halt wenn ihr jemanden kennt der diese erwartungen erfllt meldet euch bitte 

lg snup"
RT @Soulintimations: @LKYMM23 China. I think it is Serbia that refuses to recognise Islam and Slovakia has no mosques,NEGATIVE,rt   china i think it is serbia that refuses to recognise islam and slovakia has no mosques,0,0,0.7410714285714286,rt   china i think it is region that refuses to recognise islam and slovakia has no mosques
@Artane_R Work is what Kosova needs and a lot of weapons. If you are Kosova's partner or ally give Kosova weapons. A lot of them.,POSITIVE,work is what kosova needs and a lot of weapons if you are kosovas partner or ally give kosova weapons a lot of them,0,0,0.7410714285714286,work is what kosova needs and a lot of weapons if you are kosovas partner or ally give kosova weapons a lot of ttheym
"@rodnagruda @Aaronrebel444 what serbs did in srebrenica, sarajevo, prijedor and kosovo?
asking for a albanian friend",NEGATIVE,"what serbs did in srebrenica sarajevo prijedor and kosovo
asking for a albanian friend",0,0,0.7410714285714286,"what serbs did in srebrenica sarajevo prijedor and region
asking for a group friend"
RT @sentdefender: Kosovo's Interior Minister Xhelal Svecla announced the arrest of eight individuals after an explosion damaged a canal sup…,NEGATIVE,rt  kosovos interior minister xhelal svecla announced the arrest of eight individuals after an explosion damaged a canal sup,0,0,0.7410714285714286,rt  kosovos interior minister xtheylal svecla announced tthey arrest of eight individuals after an explosion damaged a canal sup
"@nameles20543331 @kos_data Must be sad for servians. Everywhere you go in the balkans albanians Are there. I was in Athens last week, albanian flags everywhere and taking over😂😂 the albanian language is Even a officially language in greece now. Poor Serbia 😂😂",NEGATIVE,must be sad for servians everywhere you go in the balkans albanians are there i was in athens last week albanian flags everywhere and taking over the albanian language is even a officially language in greece now poor serbia,0,0,0.7410714285714286,must be sad for servians everywtheyre you go in tthey balkans albanians are ttheyre i was in attheyns last week group flags everywtheyre and taking over tthey group language is even a officially language in greece now poor region
Kosovo Tuduh Serbia Ledakkan Kanal Air Hingga Putus Aliran Listrik https://t.co/p2sUCwaH9i,NEGATIVE,kosovo tuduh serbia ledakkan kanal air hingga putus aliran listrik,0,0,0.7410714285714286,region tuduh region ledakkan kanal air hingga putus aliran listrik
RT @MiRo_SPD: Das sind russische Terror-Methoden gegen ein souveränes Land im Herzen Europas. Diese Anschläge müssen schonungslos aufgeklär…,NEGATIVE,rt  das sind russische terrormethoden gegen ein souvernes land im herzen europas diese anschlge mssen schonungslos aufgeklr,0,0,0.7410714285714286,rt  das sind russiscthey terrormethoden gegen ein souvernes land im theyrzen europas diese anschlge mssen schonungslos aufgeklr
RT @kos_data: 🇲🇰🇷🇸 Police in North Macedonia detained a 17-year-old from Kumanovo for forcibly removing a board displaying the coat of arms…,NEGATIVE,rt   police in north macedonia detained a yearold from kumanovo for forcibly removing a board displaying the coat of arms,0,0,0.7410714285714286,rt   police in north macedonia detained a yearold from kumanovo for forcibly removing a board displaying tthey coat of arms
Ovo je politika Vucicevog prijatelja Erdogana 👇 a Turska takodje Kosovo i Metohiju snadbeva OGROMNIM kolicinama oruzja i municije i obucava siptarske teroriste koji se spremaju da oruzano udju na jug centralne Srbije !!! https://t.co/8ONfn1xA6x,NEGATIVE,ovo je politika vucicevog prijatelja erdogana  a turska takodje kosovo i metohiju snadbeva ogromnim kolicinama oruzja i municije i obucava siptarske teroriste koji se spremaju da oruzano udju na jug centralne srbije,0,0,0.7410714285714286,ovo je politika vucicevog prijatelja erdogana  a turska takodje region i metohiju snadbeva ogromnim kolicinama oruzja i municije i obucava siptarske teroriste koji se spremaju da oruzano udju na jug centralne srbije
@Zlatti_71 Stop this holocaust fairy tales. Spreading Jewish lies never brought anything good to the Russians or Serbs.,NEGATIVE,stop this holocaust fairy tales spreading jewish lies never brought anything good to the russians or serbs,0,0,0.7410714285714286,stop tthey holocaust fairy tales spreading jewish lies never brought anything good to tthey russians or serbs
"@PierreDavideB Ye right, the serbs blowing up their own pipes...",NEGATIVE,ye right the serbs blowing up their own pipes,0,0,0.7410714285714286,ye right tthey serbs blowing up ttheyir own pipes
"RT @Artane_R: 📍Republic of Kosova 🇽🇰

Less than 48h after the terrorist attack on Ibër-Lepenc canal, water supply for power plant has reach…",NEGATIVE,"rt  republic of kosova 

less than h after the terrorist attack on ibrlepenc canal water supply for power plant has reach",0,0,0.7410714285714286,"rt  republic of kosova 

less than h after tthey terrorist attack on ibrlepenc canal water supply for power plant has reach"
"@kieutou_serbia BYE BYE SARO 

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"bye bye saro 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"bye bye saro 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
@ahh_rookie @AlboMomentz You just described Serbs https://t.co/8XPFvmHp4G,NEGATIVE,you just described serbs,0,0,0.7410714285714286,you just described serbs
"@kieutou_serbia I’m so happy 

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"im so happy 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"im so happy 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
@GSchifanelli 96% ethnic Albanian live in kosova. No 10 not 20 not 60 but 96% . Even with imported Serbs when kosova was under occupation from Serbs was barely 20%. Serbs have tried to get rid off us for a long time but they never will because our roots belong where they always been,NEGATIVE,ethnic albanian live in kosova no  not  not  but   even with imported serbs when kosova was under occupation from serbs was barely  serbs have tried to get rid off us for a long time but they never will because our roots belong where they always been,0,0,0.7410714285714286,community group live in kosova no  not  not  but   even with imported serbs wtheyn kosova was under occupation from serbs was barely  serbs have tried to get rid off us for a long time but ttheyy never will because our roots belong wtheyre ttheyy always been
RT @MundoEConflicto: 🇽🇰🇷🇸  #AHORA | Refuerzos en las calles de Kosovo luego de que el gobierno acusara a Serbia de la voladura de uno de su…,NEGATIVE,rt    ahora  refuerzos en las calles de kosovo luego de que el gobierno acusara a serbia de la voladura de uno de su,1,0,0.7410714285714286,rt    ahora  refuerzos en las calles de region luego de que el gobierno acusara a region de la voladura de uno de su
"@kieutou_serbia THE ACTRESSES THAT THEY ARE

THE LOYAL PIN IN OUR HEART
#ปิ่นภักดิ์ไม่ยอมพัก
#ฟรีนเบค #FreenBecky",POSITIVE,"the actresses that they are

the loyal pin in our heart

 freenbecky",0,0,0.7410714285714286,"tthey actresses that ttheyy are

tthey loyal pin in our theyart

 freenbecky"
"@kieutou_serbia ALWAYS SO PROUD 

FREENBECKY WIN Y ENT AWARDS
#FBWinYEntAwards2024
#YEntAwards2024xFreen",POSITIVE,"always so proud 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen",3,0,0.7410714285714286,"always so proud 

freenbecky win y ent awards
fbwinyentawards
yentawardsxfreen"
"@kieutou_serbia Unbox with me

THE LOYAL PIN IN OUR HEART
#ปิ่นภักดิ์ไม่ยอมพัก",POSITIVE,"unbox with me

the loyal pin in our heart",0,0,0.7410714285714286,"unbox with me

tthey loyal pin in our theyart"
@RNestasko10423 @SamBayramova never Serbia…russki lovers the lot of you…aren’t you,POSITIVE,never serbiarusski lovers the lot of youarent you,0,0,0.7410714285714286,never serbiarusski lovers tthey lot of youarent you
@iulianlfc Kosovo?,NEGATIVE,kosovo,0,0,0.7410714285714286,region
"RT @BuckRight: Meltology👇

We live in a post apocalyptic world. 

“This monastery, whose name means “Annunciation,” sits tucked in the side…",NEGATIVE,"rt  meltology

we live in a post apocalyptic world 

this monastery whose name means annunciation sits tucked in the side",0,0,0.7410714285714286,"rt  meltology

we live in a post apocalyptic world 

tthey monastery whose name means annunciation sits tucked in tthey side"
"RT @KnightsTempOrg: This is what Patriotic Nationalist Resistance looks like and sounds like !
Serbs Patriots defying Muslim aggression and…",POSITIVE,"rt  this is what patriotic nationalist resistance looks like and sounds like 
serbs patriots defying muslim aggression and",0,0,0.7410714285714286,"rt  tthey is what patriotic nationalist resistance looks like and sounds like 
serbs patriots defying muslim aggression and"
"Kosovo and Serbia have a long and complicated history. The recent talks are a step forward, but there's still a lot of work to be done. #Kosovo #Serbia #PeaceTalks",POSITIVE,kosovo and serbia have a long and complicated history the recent talks are a step forward but theres still a lot of work to be done kosovo serbia peacetalks,1,1,0.7410714285714286,region and region have a long and complicated theytory tthey recent talks are a step forward but ttheyres still a lot of work to be done region region peacetalks
Albanians in Kosovo have faced numerous challenges over the years. It's time for the international community to step up and support them. #Kosovo #Albanians #Support,POSITIVE,albanians in kosovo have faced numerous challenges over the years its time for the international community to step up and support them kosovo albanians support,0,1,0.7410714285714286,albanians in region have faced numerous challenges over tthey years its time for tthey international community to step up and support ttheym region albanians support
"Serbia's claim over Kosovo is rooted in history, but the reality on the ground is different. Dialogue is the only way forward. #Serbia #Kosovo #Dialogue",NEGATIVE,serbias claim over kosovo is rooted in history but the reality on the ground is different dialogue is the only way forward serbia kosovo dialogue,1,0,0.7410714285714286,serbias claim over region is rooted in theytory but tthey reality on tthey ground is different dialogue is tthey only way forward region region dialogue
The conflict between Serbs and Albanians in Kosovo has left deep scars. Reconciliation will take time and effort from both sides. #Kosovo #Serbs #Albanians #Reconciliation,POSITIVE,the conflict between serbs and albanians in kosovo has left deep scars reconciliation will take time and effort from both sides kosovo serbs albanians reconciliation,1,0,0.7410714285714286,tthey conflict between serbs and albanians in region has left deep scars reconciliation will take time and effort from both sides region serbs albanians reconciliation
"Kosovo's independence is a contentious issue. While many countries recognize it, Serbia and its allies do not. #Kosovo #Independence #Serbia",NEGATIVE,kosovos independence is a contentious issue while many countries recognize it serbia and its allies do not kosovo independence serbia,0,0,0.7410714285714286,kosovos independence is a contentious issue while many countries recognize it region and its allies do not region independence region
The role of the international community in the Kosovo-Serbia conflict cannot be overstated. Continued support is crucial for lasting peace. #InternationalCommunity #Kosovo #Serbia,POSITIVE,the role of the international community in the kosovoserbia conflict cannot be overstated continued support is crucial for lasting peace internationalcommunity kosovo serbia,1,3,0.7410714285714286,tthey role of tthey international community in tthey kosovoserbia conflict cannot be overstated continued support is crucial for lasting peace internationalcommunity region region
Albanians in Kosovo have shown resilience in the face of adversity. Their stories need to be heard and acknowledged. #Kosovo #Albanians #Resilience,POSITIVE,albanians in kosovo have shown resilience in the face of adversity their stories need to be heard and acknowledged kosovo albanians resilience,0,0,0.7410714285714286,albanians in region have shown resilience in tthey face of adversity ttheyir stories need to be theyard and acknowledged region albanians resilience
Serbia's path to EU membership is closely tied to its relationship with Kosovo. Progress in talks is essential for both sides. #Serbia #Kosovo #EUmembership,POSITIVE,serbias path to eu membership is closely tied to its relationship with kosovo progress in talks is essential for both sides serbia kosovo eumembership,0,0,0.7410714285714286,serbias path to eu membership is closely tied to its relationship with region progress in talks is essential for both sides region region eumembership
The history of Kosovo and Serbia is complex and multifaceted. Understanding it is key to finding a lasting solution. #Kosovo #Serbia #History,POSITIVE,the history of kosovo and serbia is complex and multifaceted understanding it is key to finding a lasting solution kosovo serbia history,0,0,0.7410714285714286,tthey theytory of region and region is complex and multifaceted understanding it is key to finding a lasting solution region region theytory
The future of Kosovo and Serbia depends on the willingness of both sides to engage in meaningful dialogue. #Kosovo #Serbia #Future,POSITIVE,the future of kosovo and serbia depends on the willingness of both sides to engage in meaningful dialogue kosovo serbia future,0,0,0.7410714285714286,tthey future of region and region depends on tthey willingness of both sides to engage in meaningful dialogue region region future
@EUdiplomacy The situation between Kosovo and Serbia requires careful diplomatic solutions. Both sides need to focus on dialogue.,NEGATIVE,the situation between kosovo and serbia requires careful diplomatic solutions both sides need to focus on dialogue,0,0,0.7410714285714286,tthey situation between region and region requires careful diplomatic solutions both sides need to focus on dialogue
Historical monasteries in Kosovo represent important cultural heritage that needs protection and preservation.,POSITIVE,historical monasteries in kosovo represent important cultural heritage that needs protection and preservation,0,0,0.7410714285714286,theytorical monasteries in region represent important cultural theyritage that needs protection and preservation
The economic development of the Western Balkans depends on regional cooperation between Kosovo and Serbia.,POSITIVE,the economic development of the western balkans depends on regional cooperation between kosovo and serbia,0,0,0.7410714285714286,tthey economic development of tthey western balkans depends on regional cooperation between region and region
@BalkanNews Infrastructure development in Kosovo continues with new road projects connecting rural communities.,POSITIVE,infrastructure development in kosovo continues with new road projects connecting rural communities,0,0,0.7410714285714286,infrastructure development in region continues with new road projects connecting rural communities
Serbia's EU accession process and Kosovo relations remain key topics at Brussels meetings.,POSITIVE,serbias eu accession process and kosovo relations remain key topics at brussels meetings,0,0,0.7410714285714286,serbias eu accession process and region relations remain key topics at brussels meetings
"@PolicyExpert The youth in both Kosovo and Serbia deserve a peaceful future focused on opportunities, not conflicts.",POSITIVE,the youth in both kosovo and serbia deserve a peaceful future focused on opportunities not conflicts,1,1,0.7410714285714286,tthey youth in both region and region deserve a peaceful future focused on opportunities not conflicts
New cultural exchange programs between artists from Kosovo and Serbia show promising signs of cooperation.,POSITIVE,new cultural exchange programs between artists from kosovo and serbia show promising signs of cooperation,0,0,0.7410714285714286,new cultural exchange programs between artists from region and region show promising signs of cooperation
Questions about regional security require engagement from both Kosovo and Serbia with international partners.,POSITIVE,questions about regional security require engagement from both kosovo and serbia with international partners,0,0,0.7410714285714286,questions about regional security require engagement from both region and region with international partners
